fid,orig_address_ru,address_ua,lat,lon,street_norm,housenumber_norm,source
"7411","пер. Полетаева, д. 120, кв. 118","Маріуполь, пер. Полетаева, д. 120, кв. 118, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 118",11.04.2025,residential
"7412","пер. Полетаева, д. 120, кв. 123","Маріуполь, пер. Полетаева, д. 120, кв. 123, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 123",11.04.2025,residential
"7413","пер. Полетаева, д. 120, кв. 125","Маріуполь, пер. Полетаева, д. 120, кв. 125, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 125",11.04.2025,residential
"7414","пер. Полетаева, д. 120, кв. 126","Маріуполь, пер. Полетаева, д. 120, кв. 126, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 126",11.04.2025,residential
"7415","пер. Полетаева, д. 120, кв. 133","Маріуполь, пер. Полетаева, д. 120, кв. 133, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 133",11.04.2025,residential
"7416","пер. Полетаева, д. 120, кв. 134","Маріуполь, пер. Полетаева, д. 120, кв. 134, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 134",11.04.2025,residential
"7417","пер. Полетаева, д. 120, кв. 136","Маріуполь, пер. Полетаева, д. 120, кв. 136, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 136",11.04.2025,residential
"7418","пер. Полетаева, д. 120, кв. 14","Маріуполь, пер. Полетаева, д. 120, кв. 14, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 14",11.04.2025,residential
"7419","пер. Полетаева, д. 120, кв. 140","Маріуполь, пер. Полетаева, д. 120, кв. 140, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 140",11.04.2025,residential
"7420","пер. Полетаева, д. 120, кв. 142","Маріуполь, пер. Полетаева, д. 120, кв. 142, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 142",11.04.2025,residential
"7421","пер. Полетаева, д. 120, кв. 145","Маріуполь, пер. Полетаева, д. 120, кв. 145, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 145",11.04.2025,residential
"7422","пер. Полетаева, д. 120, кв. 146","Маріуполь, пер. Полетаева, д. 120, кв. 146, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 146",11.04.2025,residential
"7423","пер. Полетаева, д. 120, кв. 147","Маріуполь, пер. Полетаева, д. 120, кв. 147, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 147",11.04.2025,residential
"7424","пер. Полетаева, д. 120, кв. 148","Маріуполь, пер. Полетаева, д. 120, кв. 148, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 148",11.04.2025,residential
"7425","пер. Полетаева, д. 120, кв. 149","Маріуполь, пер. Полетаева, д. 120, кв. 149, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 149",11.04.2025,residential
"7426","пер. Полетаева, д. 120, кв. 15","Маріуполь, пер. Полетаева, д. 120, кв. 15, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 15",11.04.2025,residential
"7427","пер. Полетаева, д. 120, кв. 154","Маріуполь, пер. Полетаева, д. 120, кв. 154, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 154",11.04.2025,residential
"7428","пер. Полетаева, д. 120, кв. 155","Маріуполь, пер. Полетаева, д. 120, кв. 155, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 155",11.04.2025,residential
"7429","пер. Полетаева, д. 120, кв. 17","Маріуполь, пер. Полетаева, д. 120, кв. 17, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 17",11.04.2025,residential
"7430","пер. Полетаева, д. 120, кв. 19","Маріуполь, пер. Полетаева, д. 120, кв. 19, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 19",11.04.2025,residential
"7431","пер. Полетаева, д. 120, кв. 21","Маріуполь, пер. Полетаева, д. 120, кв. 21, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 21",11.04.2025,residential
"7432","пер. Полетаева, д. 120, кв. 25","Маріуполь, пер. Полетаева, д. 120, кв. 25, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 25",11.04.2025,residential
"7433","пер. Полетаева, д. 120, кв. 27","Маріуполь, пер. Полетаева, д. 120, кв. 27, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 27",11.04.2025,residential
"7434","пер. Полетаева, д. 120, кв. 3","Маріуполь, пер. Полетаева, д. 120, кв. 3, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 3",11.04.2025,residential
"7435","пер. Полетаева, д. 120, кв. 33","Маріуполь, пер. Полетаева, д. 120, кв. 33, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 33",11.04.2025,residential
"7436","пер. Полетаева, д. 120, кв. 36","Маріуполь, пер. Полетаева, д. 120, кв. 36, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 36",11.04.2025,residential
"7437","пер. Полетаева, д. 120, кв. 37","Маріуполь, пер. Полетаева, д. 120, кв. 37, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 37",11.04.2025,residential
"7438","пер. Полетаева, д. 120, кв. 38","Маріуполь, пер. Полетаева, д. 120, кв. 38, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 38",11.04.2025,residential
"7439","пер. Полетаева, д. 120, кв. 39","Маріуполь, пер. Полетаева, д. 120, кв. 39, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 39",11.04.2025,residential
"7440","пер. Полетаева, д. 120, кв. 4","Маріуполь, пер. Полетаева, д. 120, кв. 4, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 4",11.04.2025,residential
"7441","пер. Полетаева, д. 120, кв. 40","Маріуполь, пер. Полетаева, д. 120, кв. 40, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 40",11.04.2025,residential
"7442","пер. Полетаева, д. 120, кв. 42","Маріуполь, пер. Полетаева, д. 120, кв. 42, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 42",11.04.2025,residential
"7443","пер. Полетаева, д. 120, кв. 44","Маріуполь, пер. Полетаева, д. 120, кв. 44, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 44",11.04.2025,residential
"7444","пер. Полетаева, д. 120, кв. 46","Маріуполь, пер. Полетаева, д. 120, кв. 46, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 46",11.04.2025,residential
"7445","пер. Полетаева, д. 120, кв. 47","Маріуполь, пер. Полетаева, д. 120, кв. 47, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 47",11.04.2025,residential
"7446","пер. Полетаева, д. 120, кв. 5","Маріуполь, пер. Полетаева, д. 120, кв. 5, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 5",11.04.2025,residential
"7447","пер. Полетаева, д. 120, кв. 50","Маріуполь, пер. Полетаева, д. 120, кв. 50, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 50",11.04.2025,residential
"7448","пер. Полетаева, д. 120, кв. 51","Маріуполь, пер. Полетаева, д. 120, кв. 51, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 51",11.04.2025,residential
"7449","пер. Полетаева, д. 120, кв. 52","Маріуполь, пер. Полетаева, д. 120, кв. 52, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 52",11.04.2025,residential
"7450","пер. Полетаева, д. 120, кв. 53","Маріуполь, пер. Полетаева, д. 120, кв. 53, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 53",11.04.2025,residential
"7451","пер. Полетаева, д. 120, кв. 55","Маріуполь, пер. Полетаева, д. 120, кв. 55, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 55",11.04.2025,residential
"7452","пер. Полетаева, д. 120, кв. 56","Маріуполь, пер. Полетаева, д. 120, кв. 56, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 56",11.04.2025,residential
"7453","пер. Полетаева, д. 120, кв. 6","Маріуполь, пер. Полетаева, д. 120, кв. 6, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 6",11.04.2025,residential
"7454","пер. Полетаева, д. 120, кв. 61","Маріуполь, пер. Полетаева, д. 120, кв. 61, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 61",11.04.2025,residential
"7455","пер. Полетаева, д. 120, кв. 62","Маріуполь, пер. Полетаева, д. 120, кв. 62, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 62",11.04.2025,residential
"7456","пер. Полетаева, д. 120, кв. 63","Маріуполь, пер. Полетаева, д. 120, кв. 63, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 63",11.04.2025,residential
"7457","пер. Полетаева, д. 120, кв. 65","Маріуполь, пер. Полетаева, д. 120, кв. 65, 11.04.2025",47.1263695,37.6788097,"пер. полетаева, д. 120, кв. 65",11.04.2025,residential
